First user source / medium,Landing page,Total users,% Δ,Add to carts,% Δ,Sessions,% Δ
google / organic,/blog/joc-responsabil-princess-casino,1,0,0,,1,-0.5
qwant.com / organic,/blog/agentii-superbet,1,,0,,1,
google / organic,/blog/joc-responsabil-unibet,1,,0,,1,
google / organic,/blog/joc-responsabil-winbet,1,0,0,,1,0
google / organic,/blog/joc-responsabil-winner,3,,0,,3,
google / organic,/blog/jocuri-din-sali-million-casino,1,,0,,1,
google / organic,/blog/las-vegas-cod-promo,2,1,0,,2,1
google / organic,/blog/las-vegas-contact,4,0,0,,4,-0.3333333333333333
google / organic,/blog/las-vegas-mobil,2,,0,,3,
google / organic,/blog/liga-toto-gaming,1,,0,,1,
google / organic,/blog/luck-bonus-bun-venit,1,,0,,1,
google / organic,/blog/luck-casino-bonus-fara-depunere,2,1,0,,2,1
google / organic,/blog/luck-contact,4,0.3333333333333333,0,-1,4,0
google / organic,/blog/lucky-six,9,0.2857142857142857,0,,10,0.42857142857142855
google / organic,/blog/magnumbet-pariuri-sportive,1,0,0,,1,0
google / organic,/blog/maini-de-poker,2,0,0,,2,0
google / organic,/blog/maxbet-mobile-casino,1,,0,,1,
google / organic,/blog/maxbet-sloturi,1,,0,,1,
google / organic,/blog/million-casino-contact,14,-0.17647058823529413,0,,14,-0.3
google / organic,/blog/mozzartbet-bonus-fara-depunere,1,0,0,,1,-0.8571428571428571
google / organic,/blog/mr-bit-bonus-aniversar,1,,0,,2,
google / organic,/blog/mr-bit-bonus-fara-depunere,5,0.25,0,-1,5,0.25
google / organic,/blog/mr-livian-un-om-al-oamenilor,5,4,0,,5,4
google / organic,/blog/netbet-200-rotiri,1,,0,,1,
google / organic,/blog/noroc-mitologie,1,0,0,,1,0
google / organic,/blog/one-casino-bonus-bun-venit,1,,0,,1,
google / organic,/blog/one-casino-bonus-fara-depunere,1,-0.8,0,-1,1,-0.8
google / organic,/blog/pacanele-cu-coroane-gratis,2,1,0,,2,1
google / organic,/blog/pacanelero-bonus-fara-depunere,2,-0.3333333333333333,0,,2,-0.3333333333333333
google / organic,/blog/pariu-sansa-gets-bet,2,,0,,2,
google / organic,/blog/pariu-sansa-superbet,4,-0.2,0,,4,-0.42857142857142855
google / organic,/blog/pariuri-sportive-stanleybet,3,2,0,,3,2
google / organic,/blog/pariuriplus-bonus-de-bun-venit,2,0,0,-1,2,0
google / organic,/blog/pariuriplus-cod-bonus,2,-0.5,0,,3,-0.25
google / organic,/blog/patroni-cazinouri-online,8,0.3333333333333333,0,,9,0.5
google / organic,/blog/player-casino-verificare-cont,1,,0,,2,
google / organic,/blog/pokerstars-contact,1,-0.6666666666666666,0,-1,1,-0.8
google / organic,/blog/ponturi-fotbal,1,,0,,1,
google / organic,/blog/powerbet-agentii,4,,0,,4,
google / organic,/blog/powerbet-contact,2,1,0,,2,1
google / organic,/blog/prima-casino-bonus-bun-venit,1,,0,,1,
google / organic,/blog/prima-casino-contact,4,-0.42857142857142855,0,,4,-0.5
google / organic,/blog/princess-casino-contact,4,,0,,4,
google / organic,/blog/probleme-retragere-casino,7,-0.2222222222222222,0,,7,-0.2222222222222222
google / organic,/blog/program-agentii-pariuri-de-paste,1,,0,,1,
google / organic,/blog/promotii-casa-pariurilor-cu-premii,2,,0,,2,
google / organic,/blog/prowin-bonus-fara-depunere,3,0,0,,3,0
google / organic,/blog/reguli-activity,9,-0.18181818181818182,0,,9,-0.25
google / organic,/blog/reguli-biliard,7,-0.125,0,,7,-0.125
google / organic,/blog/reguli-dixit,2,,0,,3,
google / organic,/blog/reguli-gin-rummy,1,-0.5,0,,1,-0.5
google / organic,/blog/reguli-jenga,1,0,0,,1,0
google / organic,/blog/reguli-kems,13,-0.5185185185185185,0,,16,-0.4666666666666667
google / organic,/blog/reguli-kings,31,-0.6477272727272727,0,,43,-0.6692307692307692
google / organic,/blog/reguli-macao,4,1,0,,4,1
google / organic,/blog/reguli-monopoly,1,0,0,,1,-0.5
google / organic,/blog/reguli-nu-te-supara-frate,1,0,0,,1,0
google / organic,/blog/reguli-popa-prostu,36,-0.25,0,,43,-0.17307692307692307
google / organic,/blog/reguli-remi,1,,0,,1,
google / organic,/blog/reguli-sah,1,,0,,1,
google / organic,/blog/reguli-septica,1,-0.75,0,,1,-0.75
google / organic,/blog/reguli-solitaire,1,,0,,1,
google / organic,/blog/reguli-toci,1,0,0,,1,0
google / organic,/blog/reguli-tomapan,1,0,0,,2,1
google / organic,/blog/reguli-trombon,5,1.5,0,,6,1
google / organic,/blog/reguli-whist,11,-0.5416666666666666,0,,18,-0.35714285714285715
google / organic,/blog/reguli-yams,6,-0.625,0,,7,-0.6111111111111112
google / organic,/blog/retragere-depunere-superbet,5,0.6666666666666666,0,,5,0.6666666666666666
google / organic,/blog/royal-slots-contact,1,-0.5,0,,1,-0.5
google / organic,/blog/semnificatie-numere,2,,0,,2,
google / organic,/blog/seriale-coreene,3,0.5,0,,3,0
google / organic,/blog/seriale-turcesti,22,0.375,0,,22,0.375
google / organic,/blog/seven-casino-bonus-fara-depunere,1,,0,,1,
google / organic,/blog/sloturi-cu-rtp-mare,14,-0.2222222222222222,0,-1,15,-0.25
google / organic,/blog/sloturi-las-vegas,1,,0,,1,
google / organic,/blog/sloturi-superbet,3,-0.75,0,-1,3,-0.7692307692307693
google / organic,/blog/spin-casino-bonus-fara-depunere,1,,0,,1,
google / organic,/blog/superbet-aplicatie-pentru-mobil,1,-0.6666666666666666,0,,1,-0.6666666666666666
google / organic,/blog/superbet-club,4,3,0,,4,3
google / organic,/blog/superstitii-noroc,5,-0.16666666666666666,0,,5,-0.16666666666666666
google / organic,/blog/swiper-casino-bonus-bun-venit,9,0.5,0,,9,0.5
google / organic,/blog/tablouri-jocuri-de-noroc-celebre,2,,0,,2,
google / organic,/blog/tombola-online,1,0,0,-1,1,0
google / organic,/blog/top-curse-de-cai,1,,0,,1,
google / organic,/blog/top-jucatori-cs-go,1,0,0,,1,0
google / organic,/blog/totalbet-agentii,3,0.5,0,,3,0
google / organic,/blog/totalbet-casino-bonus-de-bun-venit,1,,0,,1,
google / organic,/blog/totalbet-verificare-bilet,2,-0.3333333333333333,0,,2,-0.3333333333333333
google / organic,/blog/toto-gaming-app,4,-0.2,0,,4,-0.2
google / organic,/blog/totul-despre-barbut,20,3,0,,24,3.8
google / organic,/blog/validare-cont-888-casino,4,1,0,,5,1.5
google / organic,/blog/validare-cont-princess-casino,1,0,0,,1,0
google / organic,/blog/verificare-bilet-las-vegas,1,0,0,,1,0
google / organic,/blog/verificare-bilet-magnumbet,6,0.2,0,,6,0
google / organic,/blog/verificare-bilet-powerbet,13,0.625,0,-1,13,0.4444444444444444
google / organic,/blog/verificare-bilet-stanleybet,2,,0,,3,
google / organic,/blog/verificare-bilet-victory-bet,1,,0,,1,
google / organic,/blog/verificare-bilet-winbet,1,,0,,1,
google / organic,/blog/verificare-cont-betmen,1,,0,,1,
google / organic,/blog/verificare-cont-don-casino,1,,0,,1,
google / organic,/blog/verificare-cont-lady-casino,1,0,0,,1,0
google / organic,/blog/verificare-cont-las-vegas-casino,2,1,0,,2,1
google / organic,/blog/verificare-cont-luck-casino,2,0,0,-1,2,-0.3333333333333333
google / organic,/blog/verificare-cont-million-casino,1,,0,,1,
google / organic,/blog/verificare-cont-powerbet,1,,0,,1,
google / organic,/blog/verificare-cont-prima-casino,1,0,0,,1,0
google / organic,/blog/verificare-cont-seven-casino,1,,0,,2,
google / organic,/blog/verificare-cont-spin-casino,1,0,0,,1,0
google / organic,/blog/verificare-cont-toto-gaming,1,,0,,1,
google / organic,/blog/verificare-cont-victory-bet,1,,0,,1,
google / organic,/blog/verificare-cont-winboss,1,,0,,1,
google / organic,/blog/verificare-cont-winmasters-cazino,1,-0.5,0,-1,1,-0.5
google / organic,/blog/victory-bet-bonus-bun-venit,1,,0,,1,
google / organic,/blog/victory-bet-bonus-fara-depunere,1,0,0,,1,0
google / organic,/blog/victory-bet-contact,2,,0,,2,
google / organic,/blog/victory-bet-live-casino,1,0,0,,1,0
google / organic,/blog/vipbet-bonus-de-bun-venit,8,1.6666666666666667,0,,8,1.6666666666666667
google / organic,/blog/vivabet-bonus-fara-depunere,1,0,0,-1,1,0
google / organic,/blog/vlad-cazino-contact,2,1,0,,2,1
google / organic,/blog/win2-casino-mobile,1,,0,,1,
google / organic,/blog/winbet-roata-norocului,1,,0,,1,
google / organic,/blog/winbet-ticket-mania,1,,0,,1,
google / organic,/blog/winboss-casino-cod-bonus,3,-0.5714285714285714,0,,3,-0.6666666666666666
google / organic,/blog/winner-contact,2,-0.5,0,,3,-0.4
google / organic,/blog/winner-free-bet,1,,0,,1,
google / organic,/blog/zile-si-numere-norocoase,8,-0.2,0,,9,-0.1
google / organic,/bonus-casino-sm,1,,0,,1,
google / organic,/bonus-de-ziua-ta,5,-0.2857142857142857,0,-1,5,-0.375
google / organic,/casa-pariurilor,1,,0,,1,
google / organic,/casino-live,2,,0,,2,
google / organic,/cehia-keno,3,2,0,,3,2
google / organic,/despre-noi,1,0,0,,1,0
google / organic,/excelbet-casino,1,,0,,1,
google / organic,/frank-casino,6,-0.25,0,-1,6,-0.4
google / organic,/getsbet-casino,1,,0,,1,
google / organic,/joc-slot/40-shining-crown-bell-link-demo,2,-0.3333333333333333,0,-1,2,-0.7142857142857143
google / organic,/joc-slot/amazons-battle-gratis,1,,0,,1,
google / organic,/joc-slot/book-of-magic-gratis,1,,0,,1,
google / organic,/joc-slot/extra-stars-gratis,1,,0,,1,
google / organic,/joc-slot/flaming-hot-gratis,1,,0,,1,
google / organic,/joc-slot/fruit-cocktail-gratis,1,,0,,1,
google / organic,/joc-slot/lucky-lady-charm-deluxe-gratis,3,0,0,-1,5,0.6666666666666666
google / organic,/joc-slot/more-lucky-and-wild-demo,1,,0,,1,
google / organic,/joc-slot/orca-gratis,1,,0,,1,
google / organic,/joc-slot/peaky-blinders-gratis,1,,0,,1,
google / organic,/joc-slot/penguin-style-gratis,1,,0,,1,
google / organic,/joc-slot/rise-of-ra-gratis,1,,0,,1,
google / organic,/joc-slot/sharky-gratis,1,,0,,1,
google / organic,/joc-slot/shining-crown-gratis,2,,0,,2,
google / organic,/joc-slot/ultimate-hot-gratis,1,,0,,1,
google / organic,/joc-slot/vampire-night-gratis,1,,0,,1,
google / organic,/jocuri/pacanele-gratis/page/2,1,0,0,,1,0
google / organic,/jocuri/poker-gratis,1,-0.5,0,,1,-0.5
google / organic,/jocuri/sloturi-fructe,2,1,0,,2,1
google / organic,/jocuri/sloturi-speciale,1,,0,,1,
google / organic,/joker-casino,1,-0.8,0,-1,1,-0.8
google / organic,/king-casino,2,1,0,,2,1
google / organic,/kino-grecia,2,-0.3333333333333333,0,-1,2,-0.3333333333333333
google / organic,/loto-danemarca,1,,0,,1,
google / organic,/loto-finlanda,2,1,0,,2,1
google / organic,/loto-germania,3,2,0,,3,2
google / organic,/loto-letonia,2,-0.5,0,,3,-0.25
google / organic,/loto-pennsylvania,6,1,0,,6,1
google / organic,/loto-polonia,3,0,0,,4,0
google / organic,/loto-spania,2,1,0,,2,1
google / organic,/luck-casino,1,,0,,1,
google / organic,/m-top-cazino-online,1,,0,,1,
google / organic,/maxbet-casino,1,,0,,1,
google / organic,/metode-contact-casino,1,,0,,1,
google / organic,/mr-bit-casino,1,0,0,,1,0
google / organic,/netbet-casino,1,-0.6666666666666666,0,-1,1,-0.75
google / organic,/network-cookie,1,,0,,1,
google / organic,/norvegia-loto,2,,0,,3,
google / organic,/pariuri-eurovision,6,,0,,6,
google / organic,/pariuri-sportive,1,-0.6666666666666666,0,-1,1,-0.6666666666666666
google / organic,/paste-2026-o,1,0,0,,1,0
google / organic,/paste-2026-p,1,,0,,1,
google / organic,/player-casino,2,-0.6,0,,2,-0.6
google / organic,/privacy-statement-eu,1,,0,,1,
google / organic,/producator/egt,4,-0.5555555555555556,0,-1,5,-0.5454545454545454
google / organic,/producator/novomatic,1,0,0,,1,0
google / organic,/producator/stakelogic,1,,0,,1,
google / organic,/promotii-paste-casino,1,-0.5,0,,1,-0.5
google / organic,/promotions/welcome-bonus,1,,0,,1,
google / organic,/recenzii-casino-online-romania,1,0,0,-1,1,0
google / organic,/ro/jocuri-pacanele-online/ageofthegodswheelsofolympus_playtechgameslink,1,,0,,1,
google / organic,/ro/jocuri-pacanele-online/christmasspin_spinoro,1,,0,,1,
google / organic,/ro/jocuri-pacanele-online/evo-rng-fruitshop_evolutiongaming,1,,0,,1,
google / organic,/ro/jocuri-pacanele-online/money5_fazi,1,,0,,1,
google / organic,/ro/promo-detalii/misiunea-greentube-2811,1,,0,,1,
google / organic,/sali-de-jocuri,1,0,0,,1,0
google / organic,/slotv-casino,2,1,0,,2,-0.3333333333333333
google / organic,/swiper-casino,1,0,0,,1,-0.5
google / organic,/t/100-rotiri-gratuite,1,0,0,,1,0
google / organic,/t/200-rotiri-gratuite,1,-0.5,0,-1,1,-0.5
google / organic,/t/bonus-fara-depunere/page/2,1,0,0,,1,0
google / organic,/t/bonus-fara-depunere/page/3,1,,0,,1,
google / organic,/total-bet,3,-0.5714285714285714,0,-1,4,-0.42857142857142855
google / organic,/win2-casino,1,-0.5,0,,1,-0.5
google / organic,/winner-casino,2,,0,,2,
bing / organic,/blog/888-casino-contact,1,0,0,,1,0
